INDICE DE USOS - AREA DE TRATAMIENTO NORMATIVO I
Zonas: RDM, RDA, VT, CV, CZ, CM, I-1, I-2, I-3, I-4
P=Permitido, H=Compatible/Habilitado

O 93 0 1 05 | SERVICIO DE ALQUILER DE ROPA BLANCA, UNIFORMES DE TRABAJO, E | RDM=P RDA=P VT=P CV=P CZ=P CM=P I-1=P
O 93 0 2 01 | PELUQUERIAS | RDM=P RDA=P VT=P CV=P CZ=P CM=P I-1=P
O 93 0 2 02 | SALONES DE BELLEZA | RDM=P RDA=P VT=P CV=P CZ=P CM=P I-1=P
O 93 0 2 03 | SERV.DE MASAJES FACIALES ARREGLO DE MANOS Y PIES PODOLOGIA | RDM=P RDA=P VT=P CV=P CZ=P CM=P I-1=P
O 93 0 2 04 | BARBERIAS | RDM=P RDA=P VT=P CV=P CZ=P CM=P I-1=P
O 93 0 2 05 | AFEITADO O RECORTE DE BARBA | RDM=P RDA=P VT=P CV=P CZ=P CM=P I-1=P
O 93 0 3 01 | AGENCIAS FUNERARIAS | CZ=P CM=P I-1=P I-2=P
O 93 0 3 02 | SERVICIOS DE INHUMACION, CREMACION , EMBALSAMADO. | CM=P I-1=P I-2=P
O 93 0 3 03 | SERV. DE POMPAS FUNEBRES, ALQ. Y VENTAS DE TUMBAS | CZ=P CM=P I-1=P I-2=P
O 93 0 3 04 | SERVICIOS DE VELATORIOS | CZ=P CM=P I-1=P I-2=P
O 93 0 9 01 | ASTROLOGIA Y ESPIRITISMO | CZ=P CM=P I-1=P
O 93 0 9 02 | AGENCIAS ENCARG. DE CONTRATACION DE ACOMPAÑANTES | CZ=P CM=P I-1=P I-2=P
O 93 0 9 03 | AGENCIAS MATRIMONIALES | CV=P CZ=P CM=P I-1=P I-2=P
O 93 0 9 04 | ORGANIZ. QUE REALIZAN INVESTIGACIONES GENEALOGICAS | CV=P CZ=P CM=P I-1=P I-2=P
O 93 0 9 05 | SERV. DE ASIST. DE COMPRAS, PORTEADORES DE MALETAS | CV=P CZ=P CM=P I-1=P I-2=P
O 93 0 9 06 | BAÑOS TURCOS, SAUNA, BAÑOS DE VAPOR, ETC. | CZ=P CM=P I-1=P I-2=P
O 93 0 9 07 | ASESORIA DE ESTUDIANTES EN EL EXTRANJERO | VT=P CV=P CZ=P CM=P I-1=P I-2=P
O 93 0 9 08 | MANTENIMIENTO DE JARDINES Y PLANTAS | RDM=P RDA=P VT=P CV=P CZ=P CM=P I-1=P I-2=P
O 93 0 9 09 | SERVICIOS HIGIENICOS PUBLICOS | CV=P CZ=P CM=P I-1=P I-2=P
O 93 0 9 10 | SERVICIO DE PARQUADO DE AUTOMOVILES (VALET PARKING) | CV=P CZ=P CM=P I-1=P I-2=P
O 93 0 9 11 | PROSTIBULOS, CASA DE CITAS, LENOCINIO O SIMILARES | I-2=P I-3=P
O 95 0 9 12 | SERV. DE MOZOS DE CUADRA, CHOFERES, CONSERJES, ETC. | CV=P CZ=P CM=P I-1=P I-2=P
Q 99 0 0 01 | BANCO MUNDIAL | CV=P CZ=P CM=P
Q 99 0 0 02 | COMUNIDADES EUROPEAS | CV=P CZ=P CM=P
Q 99 0 0 03 | CONSEJO DE ASISTENCIA ECONOMICA MUTUA | CV=P CZ=P CM=P
Q 99 0 0 04 | CONSEJO DE COOPERACION ADUANERA | CV=P CZ=P CM=P
Q 99 0 0 05 | FONDO MONETARIO INTERNACIONAL | CV=P CZ=P CM=P
Q 99 0 0 06 | LIGA DE LOS ESTADOS ARABES | CV=P CZ=P CM=P
Q 99 0 0 07 | ORGANIZACION DE COOPERACION Y DESARROLLO ECONOMICO | CV=P CZ=P CM=P
Q 99 0 0 08 | ORGANIZACION DE LA UNIDAD AFRICANA | CV=P CZ=P CM=P
Q 99 0 0 09 | ORGANIZACION DE LAS NACIONES UNIDAS | CV=P CZ=P CM=P
Q 99 0 0 10 | ORGANIZACION DE LOS ESTADOS AMERICANOS | CV=P CZ=P CM=P
Q 99 0 0 11 | ORGANIZACION DE PAISES EXPORTADORES DE PETROLEO | CV=P CZ=P CM=P
Q 99 0 0 12 | PACTO ANDINO | CV=P CZ=P CM=P
Q 99 0 0 13 | EMBAJADAS | CV=P CZ=P CM=P

--- TEXTO COMPLETO ---
INDICE DE USOS PARA LA UBICACIÓN DE ACTIVIDADES URBANAS
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
A AGRICULTURA GANADERIA CAZA Y SILVICULTURA (DIVISIONES 01 Y 02)
A 01
A 01 1 CULTIVOS EN GENERAL; CULTIVO DE PRODUCTOS DE MERCADO; HORTICULTURA
A 01 1 1 CULTIVO DE CEREALES Y OTROS CULTIVOS N.C.P
A 01 1 1 01 CULTIVO DE ALGODON Y OTRAS QUE DAN MATERIAS TEXTILES
A 01 1 1 02 CULTIVO DE ARBOL DE CAUCHO, COSECHA DE LATEX
A 01 1 1 03 CULTIVO DE ARROZ
A 01 1 1 04 CULTIVO DE CAÑA AZUCAR
A 01 1 1 05 CULTIVO DE CONOS DE LUPULO, RAICES DE ACHICORIA
A 01 1 1 06 CULTIVO DE MAIZ
A 01 1 1 07 CULTIVO DE PAPA
A 01 1 1 08 CULTIVO DE PLANTAS FORRAJEAS
A 01 1 1 09 CULTIVO DE PLANTAS MEDICINALES
A 01 1 1 10 CULTIVO DE SEMILLAS OLEAGINOSAS Y DE FRUTAS, NUECES,MANIES Y SEMILLAS DE SOYA
A 01 1 1 11 CULTIVO DE TABACO
A 01 1 1 12 CULTIVO DE TRIGO
A 01 1 1 13 CULTIVO DE YUCA
A 01 1 1 14 PRODUCCION DE LEGUMINOSAS SECAS, COMO GUISANTE Y FREJOL
A 01 1 1 15 PRODUCCION DE SEMILLAS PARA LA SIEMBRA DE REMOLACHA
A 01 1 1 16 CULTIVOS NO CLASIFICADOS EN OTRA PARTE
A 01 1 1 17 CULTIVO DE PLANTAS PARA PRODUCIR INSECTICIDAS Y FUNGICIDAS
A 01 1 2 CULTIVO DE HORTALIZAS Y LEGUMBRES ESPECIALIDAD HORTICOLAS Y PRODUCTOS DE VIVEROS
A 01 1 2 01 CULTIVO DE ACEITUNAS
A 01 1 2 02 CULTIVO DE ALCAPARRAS
A 01 1 2 03 CULTIVO DE BERENJENAS
A 01 1 2 04 CULTIVO DE CALABAZAS
A 01 1 2 05 CULTIVO DE HORTALIZAS QUE DAN FRUTOS: EJEM: PEPINOS, TOMATES, ETC.
A 01 1 2 06 CULTIVO DE HORTALIZAS LEGUMBRES Y MELONES
A 01 1 2 07 CULTIVO DE PIMIENTOS, HINOJO, PEREJIL, PERIFOLLO, ETC.
A 01 1 2 08 CULTIVO DE PLANTAS PARA TRASPLANTE Y ORNAMENTACION
A 01 1 2 09 CULTIVO DE PLANTAS QUE DAN FLORES Y CAPULLOS
A 01 1 2 10 CULTIVO DE TUBERCULOS, RAICES TUBEROSAS, CEBOLLAS
A 01 1 2 11 CULTIVO DE RECOLECCION DE HONGOS
A 01 1 3 CULTIVO DE FRUTAS, NUECES, PLANTAS DE SUS HOJAS O FRUTO SE PREPARA BEBIDAS, ESP
A 01 1 3 01 CULTIVO DE CAFE, CACAO EN GRANO Y TE
A 01 1 3 02 CULTIVO DE ESPECIAS DE HOJA EJEMPLO: LAUREL,TOMILLO, ALBAHACA
A 01 1 3 03 CULTIVO DE ESPECIAS DE FLOR EJEMPLO :CANELA
A 01 1 3 04 CULTIVO DE ESPECIAS DE FRUTO EJEMPLO: CLAVOS DE OLOR
A 01 1 3 05 CULTIVO DE ESPECIAS DE SEMILLAS EJEM.: ANIS Y COMINOS
A 01 1 3 06 CULTIVO DE FRUTAS CITRICAS
A 01 1 3 07 CULTIVO DE FRUTAS TROPICALES DE PEPITA O DE HUESO, EJEM: UVAS, GUAYABANAS; ETC.
A 01 1 3 08 CULTIVO DE OTRAS ESPECIAS EJEMPLO: MOSCADA, JENGIBRE
A 01 1 3 09 CULTIVO DE PLANTAS QUE DAN NUECES COMESTIBLES, INCLUSO COCOS
A 01 1 3 10 ELAB. DE VINO EN EL MISMO LUGAR DE CULTIVO DE LA UVA
A 01 2 CRIA DE ANIMALES
A 01 2 1 CRIA DE GANADO VACUNO, OVEJAS, CABRAS, CABALLOS, ETC.
A 01 2 1 01 CORTE DE LANA DE OVEJA POR EL PROPIETARIO DEL REBAÑO
A 01 2 1 02 CRIA DE ANIMALES DOMEST. COMO GANADO VACUNO, OVINO, CAPRINO, CABALLAR, ETC.
A 01 2 1 03 PRODUCCION DE MANTEQUILLA, QUESO Y OTROS PROD.LACTEOS COMO PRODUCCION SECUNDARIA
A 01 2 1 04 PRODUCCION DE LECHE CRUDA, SEMEN BOVINO
A 01 2 1 05 SERVICIO DE ENGORDE DEL GANADO EN CORRALES
A 01 2 2 CRIA DE OTROS ANIMALES; ELABORACION DE PRODUCTOS ANIMALES N.C.P.
A 01 2 2 01 CRIA EN CAUTIVERIO DE ANIMALES SEMIDOMESTICOS (PAJAROS, REPTILES, INSECTOS, ETC)
A 01 2 2 02 CRIA DE CERDOS
A 01 2 2 03 CRIA DE PERROS, GATOS, LOMBRICES, MOLUSCOS TERRESTRES
A 01 2 2 04 EXPLOTACION DE CRIADEROS DE POLLUELOS
A 01 2 2 05 PRODUCTOS DE ANIMALES VIVOS COMO HUEVOS, MIEL
A 01 2 2 06 PRODUCCION DE PIELES FINAS, CUEROS DE REPTILES Y PLUMAS DE AVES
A 01 2 2 07 CRIA DE AVES DE CORRAL
A 01 3 CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON CRIA DE ANIMAL
A 01 3 0 CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON CRIA DE ANIMAL
A 01 3 0 01 CULTIVO DE PRODUCTOS AGRICOLAS Y LA CRIA DE ANIMALES
A 01 4 ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADERAS EXCEPTO ACTIVIDADES VETERINARIAS
A 01 4 0 ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADERAS EXCEPTO ACTIVIDADES VETERINARIAS
A 01 4 0 01 ACTIVIDADES DE CONTRATISTAS DE M. DE OBRA PARA EL SECTOR AGROPECUARIO
A 01 4 0 02 ACTIVIDADES DE ESTABL. ESPEC. COMO LA CRIA DE REPTILES O RANAS
Página 1
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
A 01 4 0 03 ALBERGUE, CUIDADO Y REPRODUCCION DE ANIMALES
A 01 4 0 04 CAPADURA DE AVES DE CORRAL, ACTIVIDADES DE LIMPIEZA
A 01 4 0 05 DESMONTADO DE ALGODON
A 01 4 0 06 INSEMINACION ARTIFICIAL, INSPECCION SANITARIA, PASTURAJE DE GANADO
A 01 4 0 07 MEJORAMIENTO, REPRODUCCION Y CRECIMIENTO DE ANIMALES
A 01 4 0 08 MANEJO DE SISTEMAS DE RIEGO CON FINES AGRICOLA
A 01 4 0 09 PLANIFICACION Y DISEÑO PAISAJISTA PARA EL PLANTIO, CONSERVACION DE JARDINES
A 01 4 0 10 PLANTACION Y CUIDADOS DE CULTIVOS
A 01 4 0 11 RECOLECCION DE COSECHAS Y ACTIVIDADES CONEXAS
A 01 4 0 12 SUMINISTRO DE MAQ. AGRICOLA CON CONDUCTORES Y OPERARIOS
A 01 4 0 13 TRASPLANTE DE PLANTAS DE ARROZ EN LOS ARROZALES
A 01 4 0 14 LIMPIEZA DE ALGODON
A 01 5 CAZA ORDINARIA Y MEDIANTE TRAMPAS, Y REPOBLACION DE ANIMAL Y ACTV. SERV. CONEXAS
A 01 5 0 CAZA ORDINARIA Y MEDIANTE TRAMPAS, Y REPOBLACION DE ANIMAL Y ACTV. SERV. CONEXAS
A 01 5 0 01 ACTIVIDADES DE SERVICIO PARA PROMOVER LA CAZA ORDINARIA
A 01 5 0 02 CAPTURA DE ANIMALES VIVOS O MUERTOS, PARA ALIMENTO,POR SUS PIELES O CUERO, O INV
A 01 5 0 03 CAZA ORDIN. Y MEDIANTE TRAMPAS CON FINES COMERCIALES
A 01 5 0 04 REPRODUCCION Y POBLACION DE ANIMALES DE CAZA
A 01 5 0 05 PRODUCCION DE PIELES, CUERO DE REPTILES O PLUMAS DE AVES
A 01 5 0 06 CAPTURA DE MAMIFEROS MARINOS COMO: LAS NORSAS, FOCAS, ETC.
A 02 SILVICULTURA, EXTRACCION DE MADERA Y ACTIVIDAD DE SERVICIO CONEXAS
A 02 0 SILVICULTURA, EXTRACCION DE MADERA Y ACTIVIDAD DE SERVICIO CONEXAS
A 02 0 0 SILVICULTURA, EXTRACCION DE MADERA Y ACTIVIDAD DE SERVICIO CONEXAS
A 02 0 0 01 ACTIVIDADES DE SERVICIOS FORESTALES
A 02 0 0 02 SERVICIOS DE CORTA Y TRANSPORTE DE TRONCOS DENTRO DEL BOSQUE
A 02 0 0 03 RECOLECCION DE PRODUCTOS FORESTALES SILVESTRES: BALATA, GOMAS SIMILARES A CAUCHO
A 02 0 0 04 EXTRACCION DE MADERA (TALA DE ARBOLES Y PRODUCCION DE MADERA EN BRUTO)
A 02 0 0 05 EXPLOTACION DE VIVEROS DE ARBOLES
A 02 0 0 06 EXPLOTACION DE MADERA EN PIE: PLANTACION, REPLANTE, TRASPLANTE, ETC.
B PESCA (DIVISION 05)
B 05 PESCA,EXPLOTACION CRIADEROS DE PECES Y GRANJAS PISCIC., ACTV. DE SERV. PESQUEROS
B 05 0 PESCA,EXPLOTACION CRIADEROS DE PECES Y GRANJAS PISCIC., ACTV. DE SERV. PESQUEROS
B 05 0 0 PESCA,EXPLOTACION CRIADEROS DE PECES Y GRANJAS PISCIC., ACTV. DE SERV. PESQUEROS
B 05 0 0 01 CAPTURA DE ANIMALES ACUATICOS COMO TORTUGAS MARINAS, ERIZOS DE MAR, ETC.
B 05 0 0 02 CULTIVO DE OTRAS ALGAS MARINAS COMESTIBLES
B 05 0 0 03 CAPTURA DE BALLENAS
B 05 0 0 04 CRIADEROS DE LARVAS, OSTRAS, EMBRIONES U OTROS MOLUSCOS
B 05 0 0 05 EXTRACCION DE CRUSTACEOS Y MOLUSCOS Y DE AGUA DULCE
B 05 0 0 06 REPRODUCCION Y CRIA DE PECES EN GRANJAS PISCICOLAS
B 05 0 0 07 RECOLECCCION DE PRODUCTOS COMO PERLAS NATURALES, CORALES Y ALGAS
B 05 0 0 08 PESCA DE ALTURA
B 05 0 0 09 SERVICIOS RELACIONADOS CON LA PESCA DE MAR Y DE AGUA DULCE Y CRIA DE PECES
B 05 0 0 10 PESCA COSTERA
B 05 0 0 11 PESCA EN AGUAS INTERIORES
C EXPLOTACION DE MINAS Y CANTERAS (Divisiones 10 a 14)
C 10 EXTRACCION DE CARBON Y LIGNITO; EXTRACCION DE TURBA
C 10 1 EXTRACCION Y AGLOMERACION DE CARBON DE PIEDRA
C 10 1 0 EXTRACCION Y AGLOMERACION DE CARBON DE PIEDRA
C 10 1 0 01 EXTRACCION DE DIVERSOS TIPOS DE CARBON DE PIEDRA
C 10 1 0 02 PRODUCCION DE BRIQUETAS U OTROS COMBUSTIBLES SOLIDOS H X X X
C 10 1 0 03 OPERACIONES MINERAS COMO LIMPIEZA, CRIBADO, CLASIFICACION, ETC.
C 10 2 EXTRACCION Y AGLOMERACION DE LIGNITO
C 10 2 0 EXTRACCION Y AGLOMERACION DE LIGNITO
C 10 2 0 01 EXTRACCION DE LIGNITO (CARBON PARDO)
C 10 2 0 02 EXTRACCION EN MINAS SUBTERRANEAS Y A CIELO ABIERTO
C 10 2 0 03 OPERACIONES MINERAS DE LAVADO, DESHIDRATCION Y PULVERIZACION
C 10 2 0 04 PRODUCCION DE BRIQUETAS U OTROS COMBUSTIBLES SOLIDOS
C 10 3 EXTRACCION Y AGLOMERACION DE TURBA
C 10 3 0 EXTRACCION Y AGLOMERACION DE TURBA
C 10 3 0 01 EXTRACCION Y AGLOMERACION DE TURBA
C 11 EXTRAC. DE PETROLEO Y GAS NATURAL; ACTIV. DE SERVICIOS RELACIONADAS CON EXTRAC.
C 11 1 EXTRAC.DE PETROLEO CRUDO Y GAS NATURAL
C 11 1 0 EXTRAC.DE PETROLEO CRUDO Y GAS NATURAL
C 11 1 0 01 EXTRACCION DE PETROLEO CRUDO Y MINERALES BITUMINOSOS
C 11 1 0 02 PRODUCCION HIDROCARBUROS CRUDOS ESTADO GASEOSO (GAS NATURAL)
C 11 1 0 03 EXTRACCION INCLUYE OPERACIONES DE PERFORACION,EQUIPAMIENTO DE POZOS
C 11 1 0 04 LICUEFACCION Y REGASIFICACION DE GAS NATURAL
Página 2
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
C 11 2 ACTIV. DE SERV. RELACIONADOS CON EXTRACCION DE PETROLEO Y GAS, EXC. ACTV. PROSPE
C 11 2 0 ACTIV. DE SERV. RELACIONADOS CON EXTRACCION DE PETROLEO Y GAS, EXC. ACTV. PROSPE
C 11 2 0 01 SERVICIOS DE PERFORACION Y REPERFORACION
C 12 EXTRACCION DE MINERALES DE URANIO Y TORIO
C 12 0 EXTRACCION DE MINERALES DE URANIO Y TORIO
C 12 0 0 EXTRACCION DE MINERALES DE URANIO Y TORIO
C 12 0 0 01 CONCENTRACION DE MINERALES (URANIO,TORIO Y PECBLENDA)
C 12 0 0 02 EXTRACCION DE MINERALES CON CONTENIDO DE URANIO Y TORIO
C 13 EXTRACCION DE MINERALES METALIFEROS
C 13 1 EXTRACCION DE MINERALES DE HIERRO
C 13 1 0 EXTRACCION DE MINERALES DE HIERRO
C 13 1 0 01 EXTRAC. DE MINERALES DE HIERRO COMO LA HEMATITA, ETC.
C 13 1 0 02 PRODUC. MINERALES DE HIERRO SINTETIZADOS
C 13 2 EXTRACCION DE MINERALES METALIFEROS NO FERROSOS
C 13 2 0 EXTRACCION DE MINERALES METALIFEROS NO FERROSOS
C 13 2 0 01 EXTRACCION DE ALUMINIO (BAUXITA)
C 13 2 0 02 EXTRACCION DE COBRE
C 13 2 0 03 EXTRACCION DE CROMO
C 13 2 0 04 EXTRACCION DE ESTAÑO
C 13 2 0 05 EXTRACCION DE MANGANESO
C 13 2 0 06 EXTRACCION DE NIQUEL
C 13 2 0 07 EXTRACCION DE PLOMO
C 13 2 0 08 EXTRACIION DE ZINC
C 13 2 0 09 FERROALEACIONES DE COBALTO
C 13 2 0 10 FERROALEACIONES DE MOLIBDENO
C 13 2 0 11 FERROALEACIONES DE TANTALO
C 13 2 0 12 FERROALEACIONES DE VANADIO
C 13 2 0 13 EXTRACCION DE PLATA
C 13 2 0 14 EXTRACCION DE PLATINO
C 13 2 0 15 EXTRACCION DE ORO
C 13 2 0 16 OTROS MINERALES METALIFEROS NO FERROSOS
C 14 EXPLOTACION DE OTRAS MINAS Y CANTERAS
C 14 1 EXTRACCION DE PIEDRA, ARENA Y ARCILLA
C 14 1 0 EXTRACCION DE PIEDRA, ARENA Y ARCILLA
C 14 1 0 01 EXPLOTACION GRAVERAS Y CANTERAS DE ARENA
C 14 1 0 02 EXTRACCION DE ARCILLA PARA LA INDUS. DE LA CERAMICA Y DE PRODUCTOS REFRACTARIO
C 14 1 0 03 EXTRACCION PIEDRA DE CONSTRUCCION Y DE TALLA SIN LABRAR
C 14 1 0 04 EXTRACCION DE TALCO Y DE DOLOMITA
C 14 1 0 05 EXTRACCION DE YESO Y DE ANHIDRITA
C 14 1 0 06 TRITURACION PIEDRA PARA FABRICACION DE CAL O CEMENTO
C 14 2 EXPLOTACION DE MINAS Y CANTERAS N.C.P.
C 14 2 1 EXTRACCION DE MINERALES PARA FABRIC. ABONOS Y PRODUCTOS QUIMICOS
C 14 2 1 01 CONCENT. COMPUESTOS DE BORO, SULFATO DE MAGNESIO
C 14 2 1 02 EXTRACCION DE MINERALES CON CONTENIDO DE NITROGENO, POTASIO O FOSFORO
C 14 2 1 03 EXTRACCION DE AZUFRE NATIVO DE PIRITA Y PIRROTINA
C 14 2 1 04 EXTRACCION DE MINERALES QUE CONTIENEN BARIO NATURAL
C 14 2 1 05 EXTRAC. DE OTROS MINERALES COMO TIERRAS COLORANTES Y FLUORITA
C 14 2 1 06 RECOLECCION DE GUANO
C 14 2 2 EXTRACCION DE SAL
C 14 2 2 01 EXTRACCION, MOLIENDA Y CRIBADO DE SAL
C 14 2 2 02 PRODUCCION DE SAL POR EVAPORACION
C 14 2 2 03 SALMUERA DE LAGO U OTRAS SALMUERAS NATURALES
C 14 2 9 EXPLOT. DE OTRAS MINAS Y CANTERAS N.C.P.
C 14 2 9 01 EXTRACCION DE ASBESTO
C 14 2 9 02 EXTRACCION DE ASFALTO O BETUN NATURAL
C 14 2 9 03 EXTRACCION DE CUARZO
C 14 2 9 04 EXTRACCION DE ESTEATITA (TALCO)
C 14 2 9 05 EXTRACCION DE FELDESPATO Y OTROS FUNDENTES NATURALES
C 14 2 9 06 EXTRACCION DE GRAFITO NATURAL
C 14 2 9 07 EXTRACCION DE MICA
C 14 2 9 08 EXTRACCION DE PIEDRAS PRECIOSAS
C 14 2 9 09 EXTRACCION DE POLVO DE FOSILES SILICEOS
C 14 2 9 10 EXTRACCION DE VERNICULITA
D INDUSTRIAS MANUFACTURERAS (DIVISION 15 A 37)
D 15 ELABORACION DE PRODUCTOS ALIMENTICIOS Y BEBIDAS
D 15 1 PRODDUCCION, PROCESAMIENTO Y CONSERVACION DE CARNE, PESCADO, FRUTAS, LEGUMBRES
D 15 1 1 PRODUCCION, PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS
Página 3
AREA DE TRATAMIENTO NORMATIVO I
RDM RDA VT CV CZ CM I-1 I-2 I-3 I-4
D 15 1 1 01 ACTIVIDADES DE MATANZA - CAMALES (*)
D 15 1 1 02 EXTRAC.Y REFIN. MANTECA CERDO Y OTRAS GRASAS COMESTIBLES DE ORIGEN ANIMAL X X X
D 15 1 1 03 DESECACION, AHUMADO, SALADURA Y ENLATADO DE CARNE X X
D 15 1 1 04 PREPARACION Y CONSERVACION DE TODO TIPO DE CARNE X X X
D 15 1 1 05 PRODUC.CARNES,INCLUSO CARNE DE AVES CORRAL, FRESCAS REFRIGERADAS X X X
D 15 1 1 06 FABRICA DE EMBUTIDOS H H H H X X X
D 15 1 1 07 FABRICA DE HARINAS, SEMOLAS DE CARNE, DESPOJO DE CARNE X X
D 15 1 1 08 FABRICA DE CUEROS, PIELES SIN CURTIR, OTROS SUBPRODUCTOS X X
D 15 1 2 ELABORACION Y CONSERVACION DE PESCADO Y PRODUCTOS DE PESCADO
D 15 1 2 01 CONSERVACION DE CRUSTACEOS Y MOLUSCOS: CONGELAC., SECACION, AHUMADO, SALADURA X X X
D 15 1 2 02 DESECACION, AHUMADO, SALADURA PESCADO X X X
D 15 1 2 03 PRODUCCION DE FILETES Y HUEVAS DE PESCADO X X
D 15 1 2 04 FABRICA DE HARINA DE PESCADO CONSUMO HUMANO X
D 15 1 2 05 PRODUCCION DE PESCADO COCIDO X X
D 15 1 2 06 PRODUCCION PESCADO FERMENTADO,PASTA X X X
D 15 1 2 07 PRODUCCION PESCADO CONGELADO X X X
D 15 1 2 08 PRODUCCION DE HARINAS Y SUSTANCIAS SOLUBLES DE PESCADO, CRUSTACEOS, MOLUSCOS X X X
D 15 1 3 ELABORACION Y CONSERVACION DE FRUTAS, LEGUMBRES Y HORTALIZAS
D 15 1 3 01 CONSERVACION DE FRUTAS, HORTALIZAS Y LEGUMBRES (ENVASE RECIPIENTES HERMETICOS) H H H H X X X
D 15 1 3 02 CONSERVACION MEDIANTE CONGELACION DE FRUTAS, LEGUMBRES Y HORTALIZAS H H H H X X X
D 15 1 3 03 FABRICA DE CONSERVAS DE FRUTAS, LEGUMBRES Y HORTALIZAS H H H H X X X
D 15 1 3 04 FABRICA DE COMPOTAS, MERMELADAS Y JALEAS H H H H X X X
D 15 1 3 05 FABRICA DE HARINA Y SEMOLA DE PAPAS X X X
D 15 1 3 06 FABRICA DE SEMOLAS PREPARADAS DE LEGUMBRES Y HORTALIZAS X X X
D 15 1 3 07 PREPARACION Y CONSERVACION DE JUGOS FRUTAS Y HORTALIZAS H H X H X X X X X
D 15 1 3 08 PROCESADORAS DE PAPAS H H H H X X X
D 15 1 4 ELABORACION ACEITES Y GRASAS ORIGEN VEGETAL Y ANIMAL
D 15 1 4 01 FABRICA DE ACEITES Y GRASAS DE ORIGEN VEGETAL Y ANIMAL X X X
D 15 1 4 02 FABRICA DE TORTAS, SEMOLAS Y OTROS PRODUCTOS RESIDUALES DE LA PROD. DE ACEITE X X
D 15 1 4 03 FABRICA DE ACEITE DE SEMILLA DE ALGODON X X
D 15 1 4 04 FABRICA DE ACEITES COMPUESTO (PARCIALMENTE HIDROGENADO) X X
D 15 1 4 05 FABRICA DE ACEITES VEGETALES X X
D 15 1 4 06 PRODUC. DE HARINA, SEMOLA SIN DESGRAS.DE SEMILLAS NUECES Y ALMENDRAS OLEAGINOSAS X X
D 15 1 4 07 FABRICA DE MARGARINAS Y OTROS ACEITES DE MESA X X
D 15 1 4 09 SETACEITES PARA CURTIEMBRES X X
D 15 1 5 ELABORACION DE ACEITE DE PESCADO
D 15 1 5 01 EXTRACCION DE ACEITE DE HIGADO DE PESCADO X
D 15 2 ELABORACION DE PRODUCTOS LACTEOS
D 15 2 0 ELABORACION DE PRODUCTOS LACTEOS
D 15 2 0 01 ELABORACION DE LECHE: CLASIFICACION, FILTRACION Y REFRIGERACION INCLUSO DE CREMA X X X
D 15 2 0 02 FABRICA DE CASEINA Y LACTOSA X X X
D 15 2 0 03 FABRICA DE HELADOS H H H H X X X
D 15 2 0 04 FABRICA DE MANTEQUILLA DE LECHE DE BUFALA H H H H X X X
D 15 2 0 05 FABRICA DE MANTEQUILLA NATURAL Y MANTEQUILLA DESECADA H H H H X X X
D 15 2 0 06 FABRICA DE QUESO Y CUAJADA H H H H X X X
D 15 2 0 07 TRATAMIENTO DE LA LECHE PASTEURIZADA, MATERNIZACION DE LA LECHE X X X
D 15 3 ELABOR. DE PROD. DE MOLINERIA, ALMIDONES Y DERIVADOS Y ALIMENTOS PREPARADOS
D 15 3 1 ELABORACION DE PRODUCTOS DE MOLINERIA
D 15 3 1 01 ELABOR. DE HARINA PREPARADA PARA LA FABRIC. DE PAN, PASTELES, BIZCOCHOS X X X
D 15 3 1 02 MOLINOS DE CEREALES: EJM. TRIGO, AVENA, MAIZ X X X
D 15 3 1 03 ELABORACION DE PRODUCTOS DE MOLINERIA, SEMOLINA, SEMOLA X X X
D 15 3 1 04 FABRICA DE HARINA DE ARROZ X X X
D 15 3 1 05 MOLINOS DE ARROZ: DESCASCARRILLADO, BLANQUEADO, CONVERTIDO, ETC. X X X
D 15 3 1 06 MOLINOS DE LEGUMBRES X X X
D 15 3 1 07 ELAB. DE ALIMENT. PARA EL DESAYUNO; TOSTADOS, INSUFLADOS; ETC. H H H X X X
D 15 3 2 ELABORACION ALMIDONES Y PRODUCTOS DERIVADOS
D 15 3 2 01 FABRICA DE ALMIDONES H X X X
D 15 3 2 02 FABRICA DE GLUCOSA Y MALTOSA X X X
(*) LAS ACTIVIDAES DE MATANZA CAMALES PARA ANIMALES MENORES (AVES, CONEJOS, CUYES) TENDRAN UBICACIÓN CONFORME EN ZONAS INDUSTRIALES I1,I2 ,I3
D 15 3 2 03 FABRICA DE GLUTEN X X X
D 15 3 2 04 FABRICA DE TAPIOCA Y SUCEDANEOS DE LA TAPIOCA X X X
D 15 3 2 05 MOLINOS DE MAIZ HUMEDO X X X
D 15 3 2 06 FABRICA DE ACEITES DE MAIZ X X X
D 15 3 3 ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES
